,Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,source,Item_Type_Combined,years
5253,Low Fat,FDR23,177.437,5645.984,0.082120687,15.85,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5254,Non-Edible,NCS29,266.6884,3974.8259999999996,0.069487587,9.0,OUT013,Tier 3,High,Supermarket Type1,train,Non-consumable,26
5255,Low Fat,FDK33,213.456,4261.12,0.011180843000000001,17.849999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5256,Low Fat,FDW24,50.0034,1992.7394,0.037315469,6.799999999999999,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5257,Low Fat,FDR08,111.1886,2334.9606,0.037835765,18.7,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
5258,Low Fat,FDB45,104.9306,2299.6732,0.021312043,20.85,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
5259,Regular,FDW32,83.9882,1202.4348,0.09421836300000001,18.35,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
5260,Low Fat,FDN21,162.2236,2900.2248,0.076841095,18.6,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5261,Regular,FDH56,117.3492,810.9444,0.063805139,9.8,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5262,Regular,FDQ07,219.8456,6189.2768,0.087542757,15.1,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
5263,Regular,FDU58,188.7898,2057.9878,0.028871235,6.61,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5264,Low Fat,FDK36,48.1034,1069.2748,0.00720931,7.09,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
5265,Non-Edible,NCG18,102.8332,2768.3964,0.02286663,15.299999999999999,OUT027,Tier 3,Medium,Supermarket Type3,train,Non-consumable,28
5266,Regular,FDQ26,57.2562,2073.967,0.067543727,13.5,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5267,Low Fat,DRL47,127.5362,1006.6896,0.038549197,19.7,OUT027,Tier 3,Medium,Supermarket Type3,train,Drinks,28
5268,Low Fat,DRJ11,188.9872,1323.6104,0.07255022477777778,9.5,OUT017,Tier 2,Small,Supermarket Type1,train,Drinks,6
5269,Regular,FDB41,48.6718,614.5334,0.097709541,19.0,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5270,Non-Edible,NCA06,37.919000000000004,183.095,0.143283608,20.5,OUT046,Tier 1,Small,Supermarket Type1,train,Non-consumable,16
5271,Non-Edible,NCZ41,125.2704,2127.8968,0.064551885,19.85,OUT045,Tier 2,Small,Supermarket Type1,train,Non-consumable,11
5272,Non-Edible,NCD54,145.7786,1444.786,0.029173031000000002,21.1,OUT017,Tier 2,Small,Supermarket Type1,train,Non-consumable,6
5273,Low Fat,FDM34,132.9626,3279.065,0.06712095400000001,19.0,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5274,Regular,FDL57,260.3304,5424.9384,0.067020992,15.1,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
5275,Non-Edible,NCD30,98.7726,1859.5794,0.026826918999999998,19.7,OUT013,Tier 3,High,Supermarket Type1,train,Non-consumable,26
5276,Regular,FDH17,97.3726,2055.3246,0.01665334,16.2,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5277,Low Fat,FDD57,96.5094,1332.9316,0.022395357,18.1,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5278,Low Fat,FDC58,42.5428,878.8560000000001,0.042113173,10.195,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5279,Regular,FDX47,157.8288,2514.0608,0.034604342999999996,6.55,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5280,Low Fat,FDC50,94.4094,1428.141,0.136774734,15.85,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5281,Non-Edible,NCS53,157.3604,6021.4952,0.08934343300000001,14.5,OUT027,Tier 3,Medium,Supermarket Type3,train,Non-consumable,28
5282,Low Fat,FDY13,75.267,612.536,0.030250132000000002,12.1,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5283,Regular,FDP44,100.6332,1537.9979999999998,0.079698503,16.5,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5284,Regular,FDH60,197.31099999999998,392.82199999999995,0.141360118,19.7,OUT019,Tier 1,Small,Grocery Store,train,Food,28
5285,Low Fat,FDR02,109.1886,222.3772,0.036933417,16.7,OUT010,Tier 3,Small,Grocery Store,train,Food,15
5286,Low Fat,FDK48,76.7354,2783.7098,0.037449987000000004,7.445,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5287,Low Fat,FDO24,159.0604,792.302,0.294948897,11.1,OUT010,Tier 3,Small,Grocery Store,train,Food,15
5288,Regular,FDE20,168.27900000000002,2376.906,0.005525913,11.35,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
5289,Regular,FDM04,53.1666,768.9989999999999,0.04712061,9.195,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5290,Non-Edible,NCH07,160.4604,316.9208,0.162248011,13.150000000000002,OUT019,Tier 1,Small,Grocery Store,train,Non-consumable,28
5291,Low Fat,DRP35,127.3336,3962.8416,0.09086729699999999,18.85,OUT046,Tier 1,Small,Supermarket Type1,train,Drinks,16
5292,Regular,FDO11,250.3092,6723.2484,0.030264897000000002,8.0,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5293,Non-Edible,NCM30,41.9796,701.7532,0.067295406,19.1,OUT046,Tier 1,Small,Supermarket Type1,train,Non-consumable,16
5294,Low Fat,DRF27,152.234,1071.938,0.02827966,8.93,OUT027,Tier 3,Medium,Supermarket Type3,train,Drinks,28
5295,Non-Edible,NCR18,44.4112,767.0016,0.020388413,15.849999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Non-consumable,28
5296,Low Fat,FDS48,149.4708,3159.8868,0.027644732,15.150000000000002,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5297,Low Fat,FDO32,46.506,652.484,0.120731024,6.36,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
5298,Non-Edible,NCP05,151.7024,2884.2456,0.025429614,19.6,OUT017,Tier 2,Small,Supermarket Type1,train,Non-consumable,6
5299,Regular,FDF44,130.9968,4828.3816,0.059438787,7.170000000000001,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5300,Regular,FDX56,209.0638,3520.0846,0.074059474,17.1,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5301,Low Fat,FDE46,150.7366,906.8196,0.015693328,18.599999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5302,Low Fat,FDQ09,113.2834,4376.9692,0.057850699000000005,7.235,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5303,Non-Edible,NCB54,126.7336,639.168,0.050011058,8.76,OUT013,Tier 3,High,Supermarket Type1,train,Non-consumable,26
5304,Non-Edible,NCV18,84.225,3162.55,0.105225964,6.775,OUT035,Tier 2,Small,Supermarket Type1,train,Non-consumable,9
5305,Non-Edible,NCG55,116.1176,2633.9048,0.039207025,16.25,OUT049,Tier 1,Medium,Supermarket Type1,train,Non-consumable,14
5306,Low Fat,FDV14,89.4856,1054.6272,0.044489064,19.85,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5307,Low Fat,FDT31,189.9872,3781.744,0.012437935,19.75,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
5308,Low Fat,DRD12,91.4146,638.5022,0.077350112,6.96,OUT045,Tier 2,Small,Supermarket Type1,train,Drinks,11
5309,Low Fat,FDZ40,53.7298,593.2278,0.040346436,8.935,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5310,Low Fat,DRI11,113.7834,115.1834,0.057585723,8.26,OUT010,Tier 3,Small,Grocery Store,train,Drinks,15
5311,Low Fat,FDP23,218.3166,1959.4494,0.03565903,6.71,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5312,Regular,FDY02,263.491,1840.9370000000001,0.087629354,8.945,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5313,Low Fat,FDM03,107.8938,750.3566,0.0924621275,12.65,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5314,Low Fat,FDF35,107.3938,750.3566,0.154228739,15.0,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
5315,Low Fat,DRM37,196.5768,7685.9952,0.096943078,15.35,OUT017,Tier 2,Small,Supermarket Type1,train,Drinks,6
5316,Non-Edible,NCV41,109.5228,1768.3648,0.017065268,14.35,OUT049,Tier 1,Medium,Supermarket Type1,train,Non-consumable,14
5317,Non-Edible,NCK53,100.8042,3472.147,0.0392233835,11.599999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Non-consumable,28
5318,Low Fat,FDW23,37.0164,540.6296,0.082178616,5.765,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5319,Regular,FDW12,143.3444,1596.5884,0.035542581000000004,8.315,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
5320,Low Fat,FDG44,53.8298,1024.6662,0.10217162699999999,6.13,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5321,Regular,FDJ36,104.1332,205.0664,0.128235818,14.5,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5322,Low Fat,FDX55,219.4166,6096.0648,0.055205899999999995,15.1,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5323,Low Fat,DRG13,163.7526,3289.052,0.037337632,17.25,OUT018,Tier 3,Medium,Supermarket Type2,train,Drinks,4
5324,Non-Edible,NCD06,46.306000000000004,699.09,0.09924262199999999,13.0,OUT013,Tier 3,High,Supermarket Type1,train,Non-consumable,26
5325,Regular,FDW22,222.0114,6207.9192,0.030143704,9.695000000000002,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5326,Low Fat,FDD33,233.2642,3950.1914,0.108412059,12.85,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5327,Low Fat,FDG24,82.325,1331.6,0.014628381999999999,7.975,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5328,Regular,FDE05,144.8102,3062.0142,0.032454046,10.895,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5329,Low Fat,FDZ12,144.947,4294.41,0.10297881699999999,9.17,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5330,Low Fat,FDX37,101.47,399.48,0.10549819199999999,16.2,OUT010,Tier 3,Small,Grocery Store,train,Food,15
5331,Low Fat,FDE44,47.6692,739.038,0.171355643,14.65,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5332,Low Fat,FDS52,102.5016,101.2016,0.009585169000000001,8.89,OUT019,Tier 1,Small,Grocery Store,train,Food,28
5333,Regular,FDO39,184.7608,4042.7376,0.137926458,6.985,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5334,Low Fat,FDI32,115.0834,2764.4016,0.1643646422,17.7,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5335,Regular,FDV28,35.1558,339.55800000000005,0.15054247410000002,16.1,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
5336,Non-Edible,NCP53,237.2906,3089.9778,0.033076388,14.75,OUT017,Tier 2,Small,Supermarket Type1,train,Non-consumable,6
5337,Non-Edible,NCN43,124.473,1231.73,0.006770251999999999,12.15,OUT049,Tier 1,Medium,Supermarket Type1,train,Non-consumable,14
5338,Non-Edible,NCI31,36.419000000000004,109.85700000000001,0.142393355,20.0,OUT019,Tier 1,Small,Grocery Store,train,Non-consumable,28
5339,Low Fat,FDK55,89.1172,892.172,0.025813943,18.5,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5340,Low Fat,FDC17,211.2928,5049.4272,0.015548178000000001,12.15,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
5341,Regular,FDV28,32.0558,1018.674,0.159698192,16.1,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5342,Regular,FDY26,212.9244,2540.6928,0.030634812999999997,20.6,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5343,Non-Edible,NCU06,228.801,3215.8140000000003,0.074522745,17.6,OUT049,Tier 1,Medium,Supermarket Type1,train,Non-consumable,14
5344,Regular,FDV16,35.4558,135.8232,0.145200948,7.75,OUT019,Tier 1,Small,Grocery Store,train,Food,28
5345,Low Fat,FDY31,146.1418,3089.9778,0.043651197999999995,5.98,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5346,Low Fat,DRE37,190.9872,2836.308,0.094366079,13.5,OUT049,Tier 1,Medium,Supermarket Type1,train,Drinks,14
5347,Low Fat,FDH33,42.7428,703.0848,0.121702394,12.85,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5348,Low Fat,FDA46,194.2136,2527.3768,0.117613212,13.6,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5349,Regular,FDP12,35.9874,282.2992,0.045258247,9.8,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5350,Low Fat,FDJ09,44.7744,679.1160000000001,0.058485617000000004,15.0,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
5351,Non-Edible,NCS54,177.83700000000002,6528.169,0.00994477,13.599999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Non-consumable,28
5352,Regular,FDJ33,121.17299999999999,2586.633,0.087894475,8.894999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5353,Low Fat,FDF32,198.2426,790.9704,0.113953562,16.35,OUT010,Tier 3,Small,Grocery Store,train,Food,15
5354,Low Fat,FDN24,54.3956,272.978,0.19831664899999998,14.099999999999998,OUT019,Tier 1,Small,Grocery Store,train,Food,28
5355,Low Fat,FDX21,109.7912,1091.912,0.084949955,7.05,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5356,Regular,FDC57,193.782,1158.492,0.054549098,20.1,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
5357,Non-Edible,NCZ06,254.7698,5327.0658,0.09454523599999999,19.6,OUT018,Tier 3,Medium,Supermarket Type2,train,Non-consumable,4
5358,Regular,FDY56,224.0062,4288.4178,0.062359467,16.35,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
5359,Non-Edible,NCH07,159.7604,4119.9704,0.092811105,13.15,OUT049,Tier 1,Medium,Supermarket Type1,train,Non-consumable,14
5360,Regular,FDS44,238.8538,4566.7222,0.156679617,12.65,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5361,Regular,FDY33,160.7262,1750.3882,0.09735225,14.5,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
5362,Low Fat,FDZ48,111.4544,1006.6896,0.076113671,17.75,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5363,Low Fat,FDY48,104.0332,1435.4648,0.023783007000000002,14.0,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5364,Low Fat,FDK16,93.9094,3903.5854,0.11477129800000001,9.065,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5365,Regular,FDT16,261.7278,4685.9004,0.048662357,9.895,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5366,Low Fat,FDC26,110.9886,111.1886,0.211539389,10.195,OUT010,Tier 3,Small,Grocery Store,train,Food,15
5367,Low Fat,DRJ47,174.208,2596.62,0.04443056099999999,18.25,OUT018,Tier 3,Medium,Supermarket Type2,train,Drinks,4
5368,Low Fat,FDQ04,41.0796,41.2796,0.14186016099999998,6.4,OUT010,Tier 3,Small,Grocery Store,train,Food,15
5369,Low Fat,FDN40,154.2998,1999.3974,0.07573019125000001,5.88,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5370,Low Fat,FDS39,143.8812,2707.1428,0.022441883,6.895,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
5371,Low Fat,FDC11,90.6172,1427.4752,0.142370445,20.5,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5372,Low Fat,FDQ39,190.8846,191.0846,0.13564792,14.8,OUT010,Tier 3,Small,Grocery Store,train,Food,15
5373,Low Fat,FDB33,158.6262,3819.0288,0.014602836999999999,17.75,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
5374,Regular,FDU27,48.8376,47.9376,0.28701714,18.6,OUT010,Tier 3,Small,Grocery Store,train,Food,15
5375,Low Fat,FDM44,104.999,1444.786,0.031112643,12.5,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5376,Regular,FDT32,186.5214,5275.7992,0.065621523,19.0,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5377,Regular,DRC13,125.073,985.3839999999999,0.032573725,8.26,OUT018,Tier 3,Medium,Supermarket Type2,train,Drinks,4
5378,Non-Edible,NCO07,213.75599999999997,1065.28,0.009776268000000001,9.06,OUT046,Tier 1,Small,Supermarket Type1,train,Non-consumable,16
5379,Low Fat,FDJ16,58.9246,926.7936,0.11535364199999999,9.195,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5380,Low Fat,FDB22,155.0998,2768.3964,0.110901004,8.019999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5381,Non-Edible,NCS30,129.1652,2841.6344,0.093214866,5.945,OUT045,Tier 2,Small,Supermarket Type1,train,Non-consumable,11
5382,Regular,FDQ59,84.5908,3020.0688,0.04942485775,9.799999999999999,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5383,Regular,FDI38,207.3638,5797.7864,0.014649641000000001,13.35,OUT049,Tier 1,Medium,Supermarket Type1,train,Food,14
5384,Regular,FDR52,189.0846,4012.7766,0.07603021,12.65,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5385,Regular,FDT15,181.695,2929.52,0.042855388,12.15,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5386,Regular,FDR52,190.8846,191.0846,0.13314425900000001,12.650000000000002,OUT019,Tier 1,Small,Grocery Store,train,Food,28
5387,Low Fat,FDS60,180.06599999999997,2157.192,0.032580705,20.85,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5388,Low Fat,FDK52,224.1062,4965.5364,0.07472621319999999,18.25,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5389,Regular,FDA04,260.1962,2848.9582,0.066865326,11.3,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5390,Non-Edible,NCQ53,237.359,6145.334,0.018943666,17.6,OUT045,Tier 2,Small,Supermarket Type1,train,Non-consumable,11
5391,Regular,FDN28,101.79899999999999,1960.781,0.030371121,5.88,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5392,Regular,FDU12,263.8568,790.9704,0.132630345,15.5,OUT019,Tier 1,Small,Grocery Store,train,Food,28
5393,Low Fat,FDT03,184.6608,367.5216,0.01001904,21.25,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5394,Regular,FDY57,94.5752,1821.6288,0.121254236,20.2,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5395,Regular,FDH56,113.8492,1737.7379999999998,0.063764099,9.8,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
5396,Low Fat,DRM23,171.4422,2241.7486,0.136286138,16.6,OUT018,Tier 3,Medium,Supermarket Type2,train,Drinks,4
5397,Regular,FDZ07,62.8194,61.9194,0.164391573,15.099999999999998,OUT019,Tier 1,Small,Grocery Store,train,Food,28
5398,Low Fat,FDK40,262.791,3681.8740000000003,0.02189371,7.035,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5399,Low Fat,FDU04,121.8414,2802.3522,0.004780437333333333,7.93,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5400,Low Fat,DRL37,41.376999999999995,649.155,0.05144833377777778,15.5,OUT017,Tier 2,Small,Supermarket Type1,train,Drinks,6
5401,Regular,FDT26,120.944,1078.596,0.067624438,18.849999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5402,Regular,FDT24,78.7328,1390.1904,0.18623623600000003,12.35,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5403,Regular,FDX57,96.4068,2624.5836,0.047037323,17.25,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5404,Regular,FDA55,225.2088,447.4176,0.099780431,17.2,OUT019,Tier 1,Small,Grocery Store,train,Food,28
5405,Non-Edible,NCN05,183.795,2929.52,0.014488997,8.235,OUT045,Tier 2,Small,Supermarket Type1,train,Non-consumable,11
5406,Low Fat,FDR58,92.6462,1665.8316,0.04200648,6.675,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5407,Regular,FDX47,156.5288,1571.2879999999998,0.034575546,6.55,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
5408,Non-Edible,NCH54,160.692,1917.504,0.07296514400000001,13.5,OUT018,Tier 3,Medium,Supermarket Type2,train,Non-consumable,4
5409,Non-Edible,NCH42,227.801,3904.917,0.036530411,6.86,OUT035,Tier 2,Small,Supermarket Type1,train,Non-consumable,9
5410,Regular,FDH56,116.6492,2316.984,0.063946629,9.8,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5411,Regular,FDQ48,98.1726,685.1082,0.034551415,14.3,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5412,Low Fat,FDN20,169.2474,3705.8428,0.026329988999999998,19.35,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
5413,Low Fat,FDA15,250.6092,6474.2392,0.016009057,9.3,OUT013,Tier 3,High,Supermarket Type1,train,Food,26
5414,Low Fat,FDS48,149.7708,150.4708,0.048637888,15.150000000000002,OUT019,Tier 1,Small,Grocery Store,train,Food,28
5415,Regular,FDW02,126.2704,3629.9416,0.037852995,4.805,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5416,Regular,FDN03,248.6408,6759.2016,0.015016891000000001,9.799999999999999,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5417,Regular,FDF57,170.7448,2045.3376,0.059160135,14.5,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
5418,Low Fat,DRM37,196.5768,4729.8432,0.096379585,15.35,OUT035,Tier 2,Small,Supermarket Type1,train,Drinks,9
5419,Non-Edible,NCD54,143.3786,866.8716,0.029008944,21.1,OUT046,Tier 1,Small,Supermarket Type1,train,Non-consumable,16
5420,Non-Edible,NCQ42,128.3678,3179.195,0.039078047000000005,20.349999999999998,OUT027,Tier 3,Medium,Supermarket Type3,train,Non-consumable,28
5421,Low Fat,FDW49,177.2002,2149.2024,0.082536604,19.5,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5422,Low Fat,DRI03,178.1028,4604.6728,0.022684799999999998,6.03,OUT013,Tier 3,High,Supermarket Type1,train,Drinks,26
5423,Low Fat,FDD14,182.6266,2581.9724,0.170152831,20.7,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5424,Low Fat,FDN02,208.8638,2484.7656,0.073827748,16.5,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5425,Regular,FDQ45,185.3608,5329.0632,0.010864186000000001,9.5,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5426,Regular,FDX56,206.1638,4141.276,0.07436116,17.1,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
5427,Regular,FDE51,43.4086,44.6086,0.168901843,5.924999999999999,OUT019,Tier 1,Small,Grocery Store,train,Food,28
5428,Regular,FDT47,95.6068,2332.9632,0.02455854,5.26,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5429,Regular,FDM22,54.06399999999999,1118.5439999999999,0.041949832,14.0,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5430,Low Fat,FDB27,196.5768,1576.6144,0.05550245400000001,7.575,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5431,Low Fat,FDE02,95.6778,2910.2118,0.120663214,8.71,OUT027,Tier 3,Medium,Supermarket Type3,train,Food,28
5432,Regular,FDD38,103.7674,2852.2872,0.00819018,16.75,OUT035,Tier 2,Small,Supermarket Type1,train,Food,9
5433,Regular,FDF34,197.7084,3372.9428,0.014098693,9.3,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
5434,Low Fat,FDP15,256.033,1281.665,0.0735265702,15.2,OUT010,Tier 3,Small,Grocery Store,train,Food,15
5435,Non-Edible,NCI29,143.6154,2127.231,0.032806066,8.6,OUT017,Tier 2,Small,Supermarket Type1,train,Non-consumable,6
5436,Regular,FDU27,47.1376,767.0016,0.172446822,18.6,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
5437,Non-Edible,NCD55,42.4454,293.6178,0.024213354,14.0,OUT027,Tier 3,Medium,Supermarket Type3,train,Non-consumable,28
5438,Regular,FDU37,79.596,1038.6480000000001,0.10170181033333334,9.5,OUT046,Tier 1,Small,Supermarket Type1,train,Food,16
5439,Regular,FDA01,60.2904,1581.9408,0.05468583900000001,15.0,OUT017,Tier 2,Small,Supermarket Type1,train,Food,6
5440,Low Fat,FDS13,264.1884,3444.8492,0.124758619,6.465,OUT045,Tier 2,Small,Supermarket Type1,train,Food,11
5441,Low Fat,FDK55,88.9172,1695.1268,0.02586664,18.5,OUT018,Tier 3,Medium,Supermarket Type2,train,Food,4
